var_num,mode,steps,numtraj,freq,attper,score_type,jaccard_result,jaccard_weighted_result
10,synchronous,5,50,1,1.0,BDE,0.07692307692307693,0.03125
13,synchronous,20,100,5,0.9004761904761904,MDL,0.21951219512195122,0.15555555555555556
13,synchronous,20,100,5,0.9004761904761904,BDE,0.1951219512195122,0.1590909090909091
13,synchronous,20,50,1,0.54,MDL,0.1794871794871795,0.11627906976744186
13,synchronous,20,50,1,0.54,BDE,0.1891891891891892,0.12195121951219512
16,synchronous,80,50,3,0.94975,MDL,0.1320754716981132,0.03076923076923077
16,synchronous,80,50,3,0.94975,BDE,0.1346153846153846,0.03125
16,synchronous,50,20,1,0.788235294117647,MDL,0.3125,0.25
16,synchronous,50,20,1,0.788235294117647,BDE,0.3125,0.25
13,synchronous,80,50,5,0.9775308641975309,MDL,0.21951219512195122,0.18181818181818182
13,synchronous,80,50,5,0.9775308641975309,BDE,0.21951219512195122,0.18181818181818182
13,synchronous,20,20,5,0.8976190476190476,MDL,0.16666666666666666,0.1282051282051282
13,synchronous,20,20,5,0.8976190476190476,BDE,0.1388888888888889,0.10256410256410256
10,synchronous,80,20,5,0.9875,MDL,0.18421052631578946,0.1111111111111111
10,synchronous,80,20,5,0.9875,BDE,0.18421052631578946,0.1111111111111111
10,synchronous,80,20,3,0.985,MDL,0.3333333333333333,0.13953488372093023
10,synchronous,80,20,3,0.985,BDE,0.3333333333333333,0.13953488372093023
16,synchronous,20,100,3,0.8165,MDL,0.12727272727272726,0.029850746268656716
16,synchronous,20,100,3,0.8165,BDE,0.1320754716981132,0.03076923076923077
16,synchronous,5,50,5,0.464,MDL,0.07692307692307693,0.06779661016949153
16,synchronous,5,50,5,0.464,BDE,0.10416666666666667,0.09090909090909091
10,synchronous,20,20,5,1.0,MDL,0.34782608695652173,0.2857142857142857
10,synchronous,20,20,5,1.0,BDE,0.3333333333333333,0.27586206896551724
7,synchronous,20,20,5,0.9166666666666666,MDL,0.3333333333333333,0.25
7,synchronous,20,20,5,0.9166666666666666,BDE,0.3076923076923077,0.23529411764705882
10,synchronous,5,20,3,0.81,MDL,0.2692307692307692,0.22580645161290322
10,synchronous,5,20,3,0.81,BDE,0.25925925925925924,0.21875
10,synchronous,5,100,3,1.0,MDL,0.2222222222222222,0.1875
